what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1633076951889
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1633076957506
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1633076966252
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633076971853
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633077199419
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633077213357
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633077228486
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633077310595
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633077312982
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633077373068
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1633077377871
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633077382684
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633077384990
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1633077386128
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1633077392355
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1633077399267
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1633077407663
