what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634882917328
started,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1634882917919
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634882956292
started,bundle,com.altera.sbtgui.core,11.0.0.208,"com.altera.sbtgui.core",1634882978284
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1634882978289
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634882992897
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883077382
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1634883080057
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1634883080337
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1634883089043
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883089053
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883098920
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1634883111343
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1634883111393
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1634883111396
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883113035
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883115403
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1634883120033
started,bundle,com.altera.debug.cdi.gdb.plugin,11.0.0.208,"com.altera.debug.cdi.gdb.plugin",1634883139475
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883139538
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883139558
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883147573
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883159043
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1634883159062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883164054
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883188055
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883203184
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883205466
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883209430
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883212559
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1634883212564
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1634883213969
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1634883216097
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1634883217484
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1634883218323
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1634883218577
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1634883218785
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1634883219791
started,bundle,com.altera.sbtgui.ui,11.0.0.208,"com.altera.sbtgui.ui",1634883223065
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1634883223159
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883223925
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883244862
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1634883271295
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1634883271320
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1634883273110
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1634883274246
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1634883276988
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883291143
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883306108
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883306630
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883309886
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1634883314904
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1634883317210
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1634883324705
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883333927
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1634883339283
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1634883339297
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883339322
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1634883339335
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1634883339335
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883343087
error,log,,,"Internal Error",1634883345695
error,log,,,"Problems encountered while deleting resources.",1634883345695
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883353331
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1634883353335
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1634883353335
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1634883357075
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1634883358513
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1634883358513
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883363149
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883364752
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1634883364755
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1634883364755
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883366613
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883375407
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883377752
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883378985
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883379085
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1634883379320
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.0.0.208,"com.altera.debug.cdi.gdb.plugin",1634883379320
stopped,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1634883379320
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1634883392223
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1634883392224
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1634883392225
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1634883392226
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1634883392226
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1634883392226
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1634883392227
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1634883392228
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1634883392228
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1634883392229
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1634883392230
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1634883392231
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1634883392231
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1634883392232
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1634883392233
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1634883392233
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1634883392234
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1634883392234
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1634883392235
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1634883392235
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1634883392236
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1634883392236
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1634883392245
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1634883392245
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1634883392245
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1634883392246
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1634883392246
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1634883392246
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1634883392247
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1634883392247
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1634883392247
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1634883392247
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1634883392248
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1634883392248
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1634883392248
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1634883392249
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1634883392249
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1634883392250
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1634883392250
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1634883392250
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1634883392250
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1634883392251
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1634883392251
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1634883392252
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1634883392252
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1634883392252
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1634883392253
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1634883392253
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1634883392253
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1634883392253
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1634883392254
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1634883392254
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1634883392254
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1634883392254
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1634883392255
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1634883392255
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1634883392255
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1634883392256
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1634883392269
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1634883392269
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1634883392270
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1634883392270
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1634883392271
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1634883392281
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1634883392282
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1634883392282
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1634883392283
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1634883392283
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1634883392283
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1634883392284
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1634883392284
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1634883392285
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1634883392294
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1634883392295
started,bundle,com.altera.sbtgui.integration,11.0.0.208,"com.altera.sbtgui.integration",1634883392295
started,bundle,com.altera.sbtgui.project,11.0.0.208,"com.altera.sbtgui.project",1634883392296
started,bundle,com.altera.systemconsole,11.0.0.208,"com.altera.systemconsole",1634883392296
started,bundle,com.altera.utilities,11.0.0.208,"com.altera.utilities",1634883392296
os,sysinfo,,,"win32",1634883392298
arch,sysinfo,,,"x86",1634883392298
ws,sysinfo,,,"win32",1634883392298
locale,sysinfo,,,"fr_FR",1634883392298
processors,sysinfo,,,"8",1634883392298
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1634883392298
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1634883392298
java.specification.name,sysinfo,,,"Java Platform API Specification",1634883392298
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1634883392298
java.specification.version,sysinfo,,,"1.6",1634883392298
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1634883392298
java.version,sysinfo,,,"1.6.0_23",1634883392298
java.vm.info,sysinfo,,,"mixed mode",1634883392298
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1634883392298
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1634883392298
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1634883392298
java.vm.specification.version,sysinfo,,,"1.0",1634883392298
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1634883392298
java.vm.version,sysinfo,,,"19.0-b09",1634883392298
started,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1634883394069
started,bundle,com.altera.sbtgui.core,11.0.0.208,"com.altera.sbtgui.core",1634883395512
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1634883395517
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1634883395552
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1634883397261
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883397272
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883399539
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1634883403974
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1634883403988
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1634883403998
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883408535
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883410789
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1634883412230
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1634883412235
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1634883415729
opened,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1634883417136
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1634883417622
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1634883417677
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1634883417678
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1634883417678
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1634883417683
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1634883422301
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1634883430160
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883447950
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883558920
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1634883563061
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1634883563589
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1634883563608
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1634883563615
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1634883563662
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634883598868
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634884500183
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634884524728
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634884533956
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634884549551
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634885313530
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1634885380198
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634885383159
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634885385215
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634885402987
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634885405296
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1634885406206
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634885406234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634885407835
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1634885415334
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1634885422538
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1634885431655
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634885451032
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634885451184
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1634885455474
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1634885457717
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1634885462201
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1634885462222
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1634885463376
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634885468168
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634885469938
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1634885469975
error,log,,,"An unexpected exception was thrown.",1634885470002
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634885470007
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1634885470166
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.0.0.208,"com.altera.debug.cdi.gdb.plugin",1634885470166
stopped,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1634885471167
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1634885471167
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1634885471167
